cif,tran_datetime,tran_amount_equal,gap_minutes,target
N3058,2025-09-03 02:58:00,422146.0,16.41,0
N3059,2025-09-03 02:59:00,119009.0,36.76,0
N3060,2025-09-03 03:00:00,278190.0,75.0,0
N3061,2025-09-03 03:01:00,108829.0,39.14,0
N3062,2025-09-03 03:02:00,29398.0,49.73,0
N3063,2025-09-03 03:03:00,67314.0,32.16,0
N3064,2025-09-03 03:04:00,75828.0,12.01,0
N3065,2025-09-03 03:05:00,23408.0,75.31,0
N3066,2025-09-03 03:06:00,40766.0,315.74,0
N3067,2025-09-03 03:07:00,48739.0,55.61,0
N3068,2025-09-03 03:08:00,298230.0,68.39,0
N3069,2025-09-03 03:09:00,7475.0,109.15,0
N3070,2025-09-03 03:10:00,199949.0,15.34,0
N3071,2025-09-03 03:11:00,23464.0,299.62,0
N3072,2025-09-03 03:12:00,15183.0,66.84,0
N3073,2025-09-03 03:13:00,194842.0,279.18,0
N3074,2025-09-03 03:14:00,124480.0,26.23,0
N3075,2025-09-03 03:15:00,209928.0,336.32,0
N3076,2025-09-03 03:16:00,133346.0,118.53,0
N3077,2025-09-03 03:17:00,469698.0,94.92,0
N3078,2025-09-03 03:18:00,104686.0,68.99,0
N3079,2025-09-03 03:19:00,51201.0,42.58,0
N3080,2025-09-03 03:20:00,84367.0,181.37,0
N3081,2025-09-03 03:21:00,207621.0,62.83,0
N3082,2025-09-03 03:22:00,27464.0,7.64,0
N3083,2025-09-03 03:23:00,31198.0,17.86,0
N3084,2025-09-03 03:24:00,43960.0,45.34,0
N3085,2025-09-03 03:25:00,7298.0,74.44,0
N3086,2025-09-03 03:26:00,68739.0,51.59,0
N3087,2025-09-03 03:27:00,9080.0,184.74,0
N3088,2025-09-03 03:28:00,63137.0,7.76,0
N3089,2025-09-03 03:29:00,142243.0,63.03,0
N3090,2025-09-03 03:30:00,37165.0,8.86,0
N3091,2025-09-03 03:31:00,320333.0,116.71,0
N3092,2025-09-03 03:32:00,13898.0,49.68,0
N3093,2025-09-03 03:33:00,197059.0,83.06,0
N3094,2025-09-03 03:34:00,117611.0,23.01,0
N3095,2025-09-03 03:35:00,10764.0,196.26,0
N3096,2025-09-03 03:36:00,900580.0,154.74,0
N3097,2025-09-03 03:37:00,56177.0,97.86,0
N3098,2025-09-03 03:38:00,24897.0,47.97,0
N3099,2025-09-03 03:39:00,14661.0,97.5,0
N3100,2025-09-03 03:40:00,48049.0,26.93,0
N3101,2025-09-03 03:41:00,52712.0,128.45,0
N3102,2025-09-03 03:42:00,66346.0,284.14,0
N3103,2025-09-03 03:43:00,44454.0,159.27,0
N3104,2025-09-03 03:44:00,112783.0,26.32,0
N3105,2025-09-03 03:45:00,40634.0,78.37,0
N3106,2025-09-03 03:46:00,8648.0,14.98,0
N3107,2025-09-03 03:47:00,51567.0,96.78,0
N3108,2025-09-03 03:48:00,5611.0,85.68,0
N3109,2025-09-03 03:49:00,85286.0,8.42,0
N3110,2025-09-03 03:50:00,22487.0,17.09,0
N3111,2025-09-03 03:51:00,70499.0,41.14,0
N3112,2025-09-03 03:52:00,222810.0,40.41,0
N3113,2025-09-03 03:53:00,23185.0,16.29,0
N3114,2025-09-03 03:54:00,173036.0,80.56,0
N3115,2025-09-03 03:55:00,38817.0,70.21,0
N3116,2025-09-03 03:56:00,345654.0,44.96,0
N3117,2025-09-03 03:57:00,41558.0,25.64,0
N3118,2025-09-03 03:58:00,25836.0,155.82,0
N3119,2025-09-03 03:59:00,119043.0,285.83,0
N3120,2025-09-03 04:00:00,38724.0,33.66,0
N3121,2025-09-03 04:01:00,25811.0,29.6,0
N3122,2025-09-03 04:02:00,37129.0,89.23,0
N3123,2025-09-03 04:03:00,57262.0,38.17,0
N3124,2025-09-03 04:04:00,229161.0,47.49,0
N3125,2025-09-03 04:05:00,8655.0,114.39,0
N3126,2025-09-03 04:06:00,61272.0,8.09,0
N3127,2025-09-03 04:07:00,111849.0,204.04,0
N3128,2025-09-03 04:08:00,72653.0,58.71,0
N3129,2025-09-03 04:09:00,221874.0,36.18,0
N3130,2025-09-03 04:10:00,55584.0,49.94,0
N3131,2025-09-03 04:11:00,49784.0,52.58,0
N3132,2025-09-03 04:12:00,108264.0,9.67,0
N3133,2025-09-03 04:13:00,66126.0,243.46,0
N3134,2025-09-03 04:14:00,40522.0,56.9,0
N3135,2025-09-03 04:15:00,100322.0,85.03,0
N3136,2025-09-03 04:16:00,31178.0,141.39,0
N3137,2025-09-03 04:17:00,32494.0,19.66,0
N3138,2025-09-03 04:18:00,35313.0,87.66,0
N3139,2025-09-03 04:19:00,231670.0,41.78,0
N3140,2025-09-03 04:20:00,2390.0,127.33,0
N3141,2025-09-03 04:21:00,88929.0,6.51,0
N3142,2025-09-03 04:22:00,61962.0,49.45,0
N3143,2025-09-03 04:23:00,11149.0,29.88,0
N3144,2025-09-03 04:24:00,81612.0,84.12,0
N3145,2025-09-03 04:25:00,96351.0,87.36,0
N3146,2025-09-03 04:26:00,107973.0,26.91,0
N3147,2025-09-03 04:27:00,4222.0,26.78,0
N3148,2025-09-03 04:28:00,234777.0,48.88,0
N3149,2025-09-03 04:29:00,28632.0,22.27,0
N3150,2025-09-03 04:30:00,118963.0,126.72,0
N3151,2025-09-03 04:31:00,125627.0,37.74,0
N3152,2025-09-03 04:32:00,24917.0,2.98,0
N3153,2025-09-03 04:33:00,115897.0,37.53,0
N3154,2025-09-03 04:34:00,40721.0,19.33,0
N3155,2025-09-03 04:35:00,7545.0,10.68,0
N3156,2025-09-03 04:36:00,192479.0,15.84,0
N3157,2025-09-03 04:37:00,27583.0,60.91,0
N3158,2025-09-03 04:38:00,25476.0,206.16,0
N3159,2025-09-03 04:39:00,40012.0,74.68,0
N3160,2025-09-03 04:40:00,78609.0,29.77,0
N3161,2025-09-03 04:41:00,56541.0,86.13,0
N3162,2025-09-03 04:42:00,103577.0,34.5,0
N3163,2025-09-03 04:43:00,15686.0,27.26,0
N3164,2025-09-03 04:44:00,28499.0,17.21,0
N3165,2025-09-03 04:45:00,53317.0,9.47,0
N3166,2025-09-03 04:46:00,399467.0,36.97,0
N3167,2025-09-03 04:47:00,53433.0,63.95,0
N3168,2025-09-03 04:48:00,177233.0,49.57,0
N3169,2025-09-03 04:49:00,62228.0,36.02,0
N3170,2025-09-03 04:50:00,36914.0,21.21,0
N3171,2025-09-03 04:51:00,46783.0,100.31,0
N3172,2025-09-03 04:52:00,50594.0,14.63,0
N3173,2025-09-03 04:53:00,109496.0,118.63,0
N3174,2025-09-03 04:54:00,236715.0,20.04,0
N3175,2025-09-03 04:55:00,85792.0,25.73,0
N3176,2025-09-03 04:56:00,196237.0,12.59,0
N3177,2025-09-03 04:57:00,22816.0,33.07,0
N3178,2025-09-03 04:58:00,39552.0,144.79,0
N3179,2025-09-03 04:59:00,29019.0,91.43,0
N3180,2025-09-03 05:00:00,81998.0,145.25,0
N3181,2025-09-03 05:01:00,41816.0,92.03,0
N3182,2025-09-03 05:02:00,124215.0,18.11,0
N3183,2025-09-03 05:03:00,23600.0,39.22,0
N3184,2025-09-03 05:04:00,62507.0,25.02,0
N3185,2025-09-03 05:05:00,118998.0,206.56,0
N3186,2025-09-03 05:06:00,7591.0,16.5,0
N3187,2025-09-03 05:07:00,499634.0,133.45,0
N3188,2025-09-03 05:08:00,45109.0,133.35,0
N3189,2025-09-03 05:09:00,7903.0,340.23,0
N3190,2025-09-03 05:10:00,70129.0,36.25,0
N3191,2025-09-03 05:11:00,61910.0,111.31,0
N3192,2025-09-03 05:12:00,55166.0,534.67,0
N3193,2025-09-03 05:13:00,161327.0,29.44,0
N3194,2025-09-03 05:14:00,126430.0,11.76,0
N3195,2025-09-03 05:15:00,80650.0,8.33,0
N3196,2025-09-03 05:16:00,93916.0,111.35,0
N3197,2025-09-03 05:17:00,53941.0,8.3,0
N3198,2025-09-03 05:18:00,353448.0,37.63,0
N3199,2025-09-03 05:19:00,13641.0,84.55,0
N3200,2025-09-03 05:20:00,68848.0,65.71,0
N3201,2025-09-03 05:21:00,63897.0,83.55,0
N3202,2025-09-03 05:22:00,135034.0,68.19,0
N3203,2025-09-03 05:23:00,25749.0,196.15,0
N3204,2025-09-03 05:24:00,10471.0,21.07,0
N3205,2025-09-03 05:25:00,70040.0,27.74,0
N3206,2025-09-03 05:26:00,79319.0,25.21,0
N3207,2025-09-03 05:27:00,265561.0,125.23,0
N3208,2025-09-03 05:28:00,16808.0,134.34,0
N3209,2025-09-03 05:29:00,189984.0,85.73,0
N3210,2025-09-03 05:30:00,638843.0,178.3,0
N3211,2025-09-03 05:31:00,41037.0,16.81,0
N3212,2025-09-03 05:32:00,16466.0,289.23,0
N3213,2025-09-03 05:33:00,39856.0,250.44,0
N3214,2025-09-03 05:34:00,60719.0,113.93,0
N3215,2025-09-03 05:35:00,105218.0,324.34,0
N3216,2025-09-03 05:36:00,33144.0,10.42,0
N3217,2025-09-03 05:37:00,283566.0,32.32,0
N3218,2025-09-03 05:38:00,19643.0,26.17,0
N3219,2025-09-03 05:39:00,10517.0,112.33,0
N3220,2025-09-03 05:40:00,181083.0,19.1,0
N3221,2025-09-03 05:41:00,6157.0,116.45,0
N3222,2025-09-03 05:42:00,48819.0,214.98,0
N3223,2025-09-03 05:43:00,1352792.0,109.42,0
N3224,2025-09-03 05:44:00,59157.0,72.51,0
N3225,2025-09-03 05:45:00,19521.0,20.33,0
N3226,2025-09-03 05:46:00,56534.0,23.41,0
N3227,2025-09-03 05:47:00,56908.0,190.49,0
N3228,2025-09-03 05:48:00,70309.0,119.03,0
N3229,2025-09-03 05:49:00,116106.0,52.51,0
N3230,2025-09-03 05:50:00,21182.0,35.95,0
N3231,2025-09-03 05:51:00,323692.0,7.2,0
N3232,2025-09-03 05:52:00,76505.0,18.71,0
N3233,2025-09-03 05:53:00,123846.0,369.23,0
N3234,2025-09-03 05:54:00,31948.0,15.17,0
N3235,2025-09-03 05:55:00,216724.0,65.99,0
N3236,2025-09-03 05:56:00,46302.0,149.52,0
N3237,2025-09-03 05:57:00,79028.0,15.57,0
N3238,2025-09-03 05:58:00,23550.0,65.67,0
N3239,2025-09-03 05:59:00,22094.0,139.48,0
N3240,2025-09-03 06:00:00,119158.0,55.28,0
N3241,2025-09-03 06:01:00,38422.0,961.41,0
N3242,2025-09-03 06:02:00,25493.0,10.29,0
N3243,2025-09-03 06:03:00,31471.0,157.39,0
N3244,2025-09-03 06:04:00,120446.0,45.93,0
N3245,2025-09-03 06:05:00,31919.0,118.15,0
N3246,2025-09-03 06:06:00,53228.0,84.89,0
N3247,2025-09-03 06:07:00,60781.0,26.23,0
N3248,2025-09-03 06:08:00,8801.0,68.65,0
N3249,2025-09-03 06:09:00,13751.0,8.52,0
N3250,2025-09-03 06:10:00,83808.0,99.81,0
N3251,2025-09-03 06:11:00,28652.0,73.56,0
N3252,2025-09-03 06:12:00,172254.0,103.41,0
N3253,2025-09-03 06:13:00,157441.0,157.29,0
N3254,2025-09-03 06:14:00,122905.0,78.86,0
N3255,2025-09-03 06:15:00,369450.0,63.31,0
N3256,2025-09-03 06:16:00,55100.0,22.62,0
N3257,2025-09-03 06:17:00,114563.0,26.78,0
N3258,2025-09-03 06:18:00,33376.0,178.88,0
N3259,2025-09-03 06:19:00,695489.0,229.6,0
N3260,2025-09-03 06:20:00,435232.0,43.03,0
N3261,2025-09-03 06:21:00,60590.0,57.17,0
N3262,2025-09-03 06:22:00,88132.0,22.1,0
N3263,2025-09-03 06:23:00,233117.0,176.4,0
N3264,2025-09-03 06:24:00,51682.0,106.21,0
N3265,2025-09-03 06:25:00,31051.0,380.4,0
N3266,2025-09-03 06:26:00,143486.0,22.68,0
N3267,2025-09-03 06:27:00,64760.0,37.41,0
N3268,2025-09-03 06:28:00,71897.0,68.82,0
N3269,2025-09-03 06:29:00,25997.0,104.22,0
N3270,2025-09-03 06:30:00,10746.0,44.01,0
N3271,2025-09-03 06:31:00,75822.0,22.81,0
N3272,2025-09-03 06:32:00,147999.0,131.82,0
N3273,2025-09-03 06:33:00,47772.0,112.3,0
N3274,2025-09-03 06:34:00,251810.0,21.84,0
N3275,2025-09-03 06:35:00,29616.0,211.76,0
N3276,2025-09-03 06:36:00,20854.0,175.95,0
N3277,2025-09-03 06:37:00,55981.0,62.45,0
N3278,2025-09-03 06:38:00,55128.0,59.12,0
N3279,2025-09-03 06:39:00,129310.0,95.02,0
N3280,2025-09-03 06:40:00,27585.0,23.06,0
N3281,2025-09-03 06:41:00,235177.0,56.26,0
N3282,2025-09-03 06:42:00,428016.0,6.34,0
N3283,2025-09-03 06:43:00,57576.0,131.16,0
N3284,2025-09-03 06:44:00,208921.0,11.46,0
N3285,2025-09-03 06:45:00,20817.0,245.53,0
N3286,2025-09-03 06:46:00,175470.0,39.25,0
N3287,2025-09-03 06:47:00,170634.0,44.18,0
N3288,2025-09-03 06:48:00,141979.0,29.14,0
N3289,2025-09-03 06:49:00,58950.0,40.93,0
N3290,2025-09-03 06:50:00,3121.0,225.55,0
N3291,2025-09-03 06:51:00,31517.0,4.54,0
N3292,2025-09-03 06:52:00,32019.0,195.77,0
N3293,2025-09-03 06:53:00,22511.0,76.56,0
N3294,2025-09-03 06:54:00,67659.0,16.33,0
N3295,2025-09-03 06:55:00,39381.0,18.63,0
N3296,2025-09-03 06:56:00,26249.0,291.89,0
N3297,2025-09-03 06:57:00,20769.0,21.21,0
N3298,2025-09-03 06:58:00,29275.0,17.23,0
N3299,2025-09-03 06:59:00,183781.0,170.26,0
N3300,2025-09-03 07:00:00,30914.0,76.6,0
N3301,2025-09-03 07:01:00,35777.0,21.37,0
N3302,2025-09-03 07:02:00,37923.0,67.8,0
N3303,2025-09-03 07:03:00,84035.0,19.57,0
N3304,2025-09-03 07:04:00,94490.0,164.16,0
N3305,2025-09-03 07:05:00,2851.0,157.81,0
N3306,2025-09-03 07:06:00,166314.0,92.94,0
N3307,2025-09-03 07:07:00,251794.0,78.39,0
N3308,2025-09-03 07:08:00,20948.0,317.73,0
N3309,2025-09-03 07:09:00,22645.0,54.58,0
N3310,2025-09-03 07:10:00,38168.0,16.75,0
N3311,2025-09-03 07:11:00,28113.0,85.58,0
N3312,2025-09-03 07:12:00,74901.0,439.68,0
N3313,2025-09-03 07:13:00,8548.0,19.79,0
N3314,2025-09-03 07:14:00,19576.0,38.04,0
N3315,2025-09-03 07:15:00,279064.0,82.8,0
N3316,2025-09-03 07:16:00,23666.0,51.73,0
N3317,2025-09-03 07:17:00,207612.0,20.44,0
N3318,2025-09-03 07:18:00,85420.0,167.65,0
N3319,2025-09-03 07:19:00,9806.0,555.6,0
N3320,2025-09-03 07:20:00,113021.0,66.43,0
N3321,2025-09-03 07:21:00,53228.0,22.11,0
N3322,2025-09-03 07:22:00,37969.0,11.6,0
N3323,2025-09-03 07:23:00,76493.0,70.67,0
N3324,2025-09-03 07:24:00,96243.0,164.66,0
N3325,2025-09-03 07:25:00,121491.0,87.81,0
N3326,2025-09-03 07:26:00,194513.0,54.47,0
N3327,2025-09-03 07:27:00,90051.0,30.29,0
N3328,2025-09-03 07:28:00,15129.0,18.32,0
N3329,2025-09-03 07:29:00,37285.0,125.81,0
N3330,2025-09-03 07:30:00,1136028.0,136.15,0
N3331,2025-09-03 07:31:00,123561.0,11.64,0
N3332,2025-09-03 07:32:00,640041.0,267.69,0
N3333,2025-09-03 07:33:00,241696.0,96.94,0
N3334,2025-09-03 07:34:00,76252.0,221.32,0
N3335,2025-09-03 07:35:00,80935.0,14.27,0
N3336,2025-09-03 07:36:00,57724.0,13.93,0
N3337,2025-09-03 07:37:00,10532.0,47.04,0
N3338,2025-09-03 07:38:00,60965.0,90.27,0
N3339,2025-09-03 07:39:00,200923.0,329.1,0
N3340,2025-09-03 07:40:00,32871.0,110.62,0
N3341,2025-09-03 07:41:00,90396.0,42.83,0
N3342,2025-09-03 07:42:00,140307.0,19.56,0
N3343,2025-09-03 07:43:00,24108.0,186.79,0
N3344,2025-09-03 07:44:00,38128.0,20.81,0
N3345,2025-09-03 07:45:00,21635.0,278.24,0
N3346,2025-09-03 07:46:00,26313.0,41.08,0
N3347,2025-09-03 07:47:00,16521.0,267.89,0
N3348,2025-09-03 07:48:00,24332.0,107.65,0
N3349,2025-09-03 07:49:00,247572.0,47.61,0
N3350,2025-09-03 07:50:00,23969.0,32.48,0
N3351,2025-09-03 07:51:00,67945.0,38.83,0
N3352,2025-09-03 07:52:00,36211.0,83.79,0
N3353,2025-09-03 07:53:00,194632.0,58.98,0
N3354,2025-09-03 07:54:00,222162.0,30.15,0
N3355,2025-09-03 07:55:00,142069.0,46.26,0
N3356,2025-09-03 07:56:00,81319.0,59.06,0
N3357,2025-09-03 07:57:00,47522.0,6.5,0
N3358,2025-09-03 07:58:00,18181.0,86.33,0
N3359,2025-09-03 07:59:00,418122.0,20.5,0
N3360,2025-09-03 08:00:00,28010.0,17.23,0
N3361,2025-09-03 08:01:00,116267.0,10.1,0
N3362,2025-09-03 08:02:00,172744.0,9.08,0
N3363,2025-09-03 08:03:00,34362.0,14.08,0
N3364,2025-09-03 08:04:00,169061.0,26.87,0
N3365,2025-09-03 08:05:00,128568.0,385.01,0
N3366,2025-09-03 08:06:00,337042.0,32.27,0
N3367,2025-09-03 08:07:00,37446.0,65.22,0
N3368,2025-09-03 08:08:00,16550.0,81.49,0
N3369,2025-09-03 08:09:00,36117.0,62.24,0
N3370,2025-09-03 08:10:00,73781.0,50.53,0
N3371,2025-09-03 08:11:00,63463.0,16.52,0
N3372,2025-09-03 08:12:00,40399.0,232.97,0
N3373,2025-09-03 08:13:00,8873.0,332.69,0
N3374,2025-09-03 08:14:00,95845.0,10.15,0
N3375,2025-09-03 08:15:00,430346.0,19.61,0
N3376,2025-09-03 08:16:00,95249.0,41.27,0
N3377,2025-09-03 08:17:00,110099.0,20.81,0
N3378,2025-09-03 08:18:00,106133.0,90.56,0
N3379,2025-09-03 08:19:00,89058.0,26.36,0
N3380,2025-09-03 08:20:00,152005.0,475.83,0
N3381,2025-09-03 08:21:00,88909.0,179.57,0
N3382,2025-09-03 08:22:00,43797.0,67.53,0
N3383,2025-09-03 08:23:00,27011.0,152.47,0
N3384,2025-09-03 08:24:00,46678.0,164.99,0
N3385,2025-09-03 08:25:00,81972.0,31.06,0
N3386,2025-09-03 08:26:00,43648.0,24.14,0
N3387,2025-09-03 08:27:00,81989.0,59.04,0
N3388,2025-09-03 08:28:00,92888.0,129.24,0
N3389,2025-09-03 08:29:00,137748.0,62.74,0
N3390,2025-09-03 08:30:00,215948.0,11.28,0
N3391,2025-09-03 08:31:00,64732.0,24.46,0
N3392,2025-09-03 08:32:00,16191.0,50.71,0
N3393,2025-09-03 08:33:00,42400.0,50.62,0
N3394,2025-09-03 08:34:00,62571.0,392.5,0
N3395,2025-09-03 08:35:00,9549.0,13.65,0
N3396,2025-09-03 08:36:00,240065.0,90.52,0
N3397,2025-09-03 08:37:00,69036.0,242.04,0
N3398,2025-09-03 08:38:00,87672.0,529.24,0
N3399,2025-09-03 08:39:00,234574.0,36.44,0
N3400,2025-09-03 08:40:00,31884.0,89.25,0
N3401,2025-09-03 08:41:00,106302.0,96.52,0
N3402,2025-09-03 08:42:00,53645.0,66.39,0
N3403,2025-09-03 08:43:00,49807.0,49.46,0
N3404,2025-09-03 08:44:00,27662.0,84.43,0
N3405,2025-09-03 08:45:00,316666.0,4.34,0
N3406,2025-09-03 08:46:00,41130.0,107.99,0
N3407,2025-09-03 08:47:00,120507.0,61.94,0
N3408,2025-09-03 08:48:00,9182.0,43.71,0
N3409,2025-09-03 08:49:00,194851.0,422.78,0
N3410,2025-09-03 08:50:00,171478.0,27.8,0
N3411,2025-09-03 08:51:00,66002.0,36.49,0
N3412,2025-09-03 08:52:00,47718.0,400.04,0
N3413,2025-09-03 08:53:00,89322.0,23.76,0
N3414,2025-09-03 08:54:00,590539.0,31.5,0
N3415,2025-09-03 08:55:00,10268.0,47.13,0
N3416,2025-09-03 08:56:00,130879.0,126.56,0
N3417,2025-09-03 08:57:00,24062.0,67.21,0
N3418,2025-09-03 08:58:00,58693.0,14.99,0
N3419,2025-09-03 08:59:00,46729.0,32.07,0
N3420,2025-09-03 09:00:00,39014.0,29.74,0
N3421,2025-09-03 09:01:00,59251.0,50.54,0
N3422,2025-09-03 09:02:00,19261.0,83.58,0
N3423,2025-09-03 09:03:00,167574.0,82.95,0
N3424,2025-09-03 09:04:00,9955.0,9.24,0
N3425,2025-09-03 09:05:00,102720.0,158.21,0
N3426,2025-09-03 09:06:00,43194.0,70.29,0
N3427,2025-09-03 09:07:00,18566.0,218.01,0
N3428,2025-09-03 09:08:00,73305.0,85.13,0
N3429,2025-09-03 09:09:00,12620.0,164.24,0
N3430,2025-09-03 09:10:00,62300.0,87.06,0
N3431,2025-09-03 09:11:00,14431.0,209.81,0
N3432,2025-09-03 09:12:00,94966.0,92.04,0
N3433,2025-09-03 09:13:00,23757.0,49.51,0
N3434,2025-09-03 09:14:00,38140.0,529.77,0
N3435,2025-09-03 09:15:00,80334.0,132.83,0
N3436,2025-09-03 09:16:00,27652.0,96.91,0
N3437,2025-09-03 09:17:00,56502.0,15.24,0
N3438,2025-09-03 09:18:00,13176.0,15.05,0
N3439,2025-09-03 09:19:00,112519.0,73.16,0
N3440,2025-09-03 09:20:00,349729.0,63.15,0
N3441,2025-09-03 09:21:00,976968.0,29.54,0
N3442,2025-09-03 09:22:00,65589.0,62.86,0
N3443,2025-09-03 09:23:00,131690.0,267.37,0
N3444,2025-09-03 09:24:00,10091.0,109.44,0
N3445,2025-09-03 09:25:00,269072.0,17.44,0
N3446,2025-09-03 09:26:00,130122.0,48.84,0
N3447,2025-09-03 09:27:00,36904.0,24.41,0
N3448,2025-09-03 09:28:00,206319.0,37.05,0
N3449,2025-09-03 09:29:00,46422.0,36.1,0
N3450,2025-09-03 09:30:00,37872.0,33.86,0
N3451,2025-09-03 09:31:00,96311.0,15.56,0
N3452,2025-09-03 09:32:00,20674.0,48.05,0
N3453,2025-09-03 09:33:00,166313.0,31.17,0
N3454,2025-09-03 09:34:00,20827.0,2.92,0
N3455,2025-09-03 09:35:00,20951.0,425.38,0
N3456,2025-09-03 09:36:00,24108.0,162.19,0
N3457,2025-09-03 09:37:00,127963.0,37.48,0
N3458,2025-09-03 09:38:00,32313.0,55.64,0
N3459,2025-09-03 09:39:00,15553.0,16.92,0
N3460,2025-09-03 09:40:00,32674.0,297.59,0
N3461,2025-09-03 09:41:00,57986.0,364.05,0
N3462,2025-09-03 09:42:00,18380.0,63.86,0
N3463,2025-09-03 09:43:00,18927.0,151.95,0
N3464,2025-09-03 09:44:00,494497.0,65.06,0
N3465,2025-09-03 09:45:00,25322.0,14.34,0
N3466,2025-09-03 09:46:00,43345.0,36.17,0
N3467,2025-09-03 09:47:00,41472.0,62.3,0
N3468,2025-09-03 09:48:00,39287.0,34.66,0
N3469,2025-09-03 09:49:00,111452.0,43.88,0
N3470,2025-09-03 09:50:00,154530.0,49.83,0
N3471,2025-09-03 09:51:00,44093.0,50.36,0
N3472,2025-09-03 09:52:00,17388.0,57.53,0
N3473,2025-09-03 09:53:00,214152.0,18.9,0
N3474,2025-09-03 09:54:00,54429.0,26.66,0
N3475,2025-09-03 09:55:00,337838.0,15.11,0
N3476,2025-09-03 09:56:00,6339.0,145.16,0
N3477,2025-09-03 09:57:00,72795.0,6.65,0
N3478,2025-09-03 09:58:00,407830.0,173.05,0
N3479,2025-09-03 09:59:00,42055.0,218.4,0
N3480,2025-09-03 10:00:00,47787.0,40.36,0
N3481,2025-09-03 10:01:00,80460.0,4.04,0
N3482,2025-09-03 10:02:00,34242.0,38.04,0
N3483,2025-09-03 10:03:00,43824.0,51.2,0
N3484,2025-09-03 10:04:00,42710.0,19.87,0
N3485,2025-09-03 10:05:00,31971.0,32.62,0
N3486,2025-09-03 10:06:00,204609.0,252.19,0
N3487,2025-09-03 10:07:00,94947.0,106.16,0
N3488,2025-09-03 10:08:00,76928.0,21.66,0
N3489,2025-09-03 10:09:00,134399.0,11.05,0
N3490,2025-09-03 10:10:00,45965.0,39.37,0
N3491,2025-09-03 10:11:00,27606.0,44.1,0
N3492,2025-09-03 10:12:00,32774.0,89.68,0
N3493,2025-09-03 10:13:00,59981.0,31.97,0
N3494,2025-09-03 10:14:00,20760.0,91.06,0
N3495,2025-09-03 10:15:00,36306.0,378.1,0
N3496,2025-09-03 10:16:00,35735.0,123.41,0
N3497,2025-09-03 10:17:00,501098.0,52.03,0
N3498,2025-09-03 10:18:00,3738.0,45.46,0
N3499,2025-09-03 10:19:00,50030.0,38.22,0
N3500,2025-09-03 10:20:00,336278.0,177.8,0
N3501,2025-09-03 10:21:00,67633.0,29.16,0
N3502,2025-09-03 10:22:00,127187.0,57.12,0
N3503,2025-09-03 10:23:00,66160.0,57.47,0
N3504,2025-09-03 10:24:00,30720.0,33.06,0
N3505,2025-09-03 10:25:00,6362.0,13.84,0
N3506,2025-09-03 10:26:00,73531.0,75.41,0
N3507,2025-09-03 10:27:00,27568.0,51.37,0
N3508,2025-09-03 10:28:00,26894.0,90.04,0
N3509,2025-09-03 10:29:00,36352.0,32.02,0
N3510,2025-09-03 10:30:00,342786.0,185.09,0
N3511,2025-09-03 10:31:00,663204.0,22.72,0
N3512,2025-09-03 10:32:00,74400.0,302.49,0
N3513,2025-09-03 10:33:00,37618.0,9.51,0
N3514,2025-09-03 10:34:00,18449.0,84.33,0
N3515,2025-09-03 10:35:00,95659.0,87.83,0
N3516,2025-09-03 10:36:00,356078.0,24.64,0
N3517,2025-09-03 10:37:00,46754.0,83.46,0
N3518,2025-09-03 10:38:00,5547.0,196.28,0
N3519,2025-09-03 10:39:00,117014.0,5.95,0
N3520,2025-09-03 10:40:00,160396.0,90.26,0
N3521,2025-09-03 10:41:00,12261.0,4.51,0
N3522,2025-09-03 10:42:00,71431.0,20.79,0
N3523,2025-09-03 10:43:00,94017.0,278.43,0
N3524,2025-09-03 10:44:00,55653.0,30.51,0
N3525,2025-09-03 10:45:00,27153.0,16.88,0
N3526,2025-09-03 10:46:00,165369.0,44.79,0
N3527,2025-09-03 10:47:00,39999.0,431.78,0
N3528,2025-09-03 10:48:00,13559.0,8.74,0
N3529,2025-09-03 10:49:00,7712.0,19.08,0
N3530,2025-09-03 10:50:00,211261.0,244.06,0
N3531,2025-09-03 10:51:00,110931.0,349.92,0
N3532,2025-09-03 10:52:00,65380.0,49.23,0
N3533,2025-09-03 10:53:00,38551.0,15.81,0
N3534,2025-09-03 10:54:00,35278.0,444.01,0
N3535,2025-09-03 10:55:00,20420.0,268.93,0
N3536,2025-09-03 10:56:00,38892.0,107.66,0
N3537,2025-09-03 10:57:00,7186.0,24.23,0
N3538,2025-09-03 10:58:00,28679.0,51.99,0
N3539,2025-09-03 10:59:00,43873.0,46.51,0
N3540,2025-09-03 11:00:00,110181.0,76.01,0
N3541,2025-09-03 11:01:00,57531.0,232.99,0
N3542,2025-09-03 11:02:00,132578.0,131.55,0
N3543,2025-09-03 11:03:00,230760.0,18.59,0
N3544,2025-09-03 11:04:00,172503.0,216.26,0
N3545,2025-09-03 11:05:00,95847.0,74.67,0
N3546,2025-09-03 11:06:00,60589.0,108.53,0
N3547,2025-09-03 11:07:00,22454.0,236.64,0
N3548,2025-09-03 11:08:00,125485.0,17.96,0
N3549,2025-09-03 11:09:00,321177.0,52.68,0
N3550,2025-09-03 11:10:00,84297.0,32.09,0
N3551,2025-09-03 11:11:00,407281.0,11.38,0
N3552,2025-09-03 11:12:00,13022.0,77.22,0
N3553,2025-09-03 11:13:00,18880.0,672.87,0
N3554,2025-09-03 11:14:00,140815.0,8.67,0
N3555,2025-09-03 11:15:00,77986.0,52.86,0
