cif,tran_datetime,tran_amount_equal,gap_minutes,target
N5096,2025-09-04 12:56:00,116164.0,27.09,0
N5097,2025-09-04 12:57:00,347376.0,6.26,0
N5098,2025-09-04 12:58:00,58348.0,2.01,0
N5099,2025-09-04 12:59:00,527499.0,3.68,0
N5100,2025-09-04 13:00:00,87712.0,30.72,0
N5101,2025-09-04 13:01:00,83047.0,35.48,0
N5102,2025-09-04 13:02:00,192386.0,6.2,0
N5103,2025-09-04 13:03:00,1132930.0,149.52,0
N5104,2025-09-04 13:04:00,428221.0,143.55,0
N5105,2025-09-04 13:05:00,1088061.0,7.12,0
N5106,2025-09-04 13:06:00,111577.0,22.44,0
N5107,2025-09-04 13:07:00,222347.0,73.04,0
N5108,2025-09-04 13:08:00,53902.0,120.24,0
N5109,2025-09-04 13:09:00,65493.0,26.37,0
N5110,2025-09-04 13:10:00,95296.0,11.24,0
N5111,2025-09-04 13:11:00,22933.0,40.49,0
N5112,2025-09-04 13:12:00,837721.0,37.07,0
N5113,2025-09-04 13:13:00,56304.0,158.88,0
N5114,2025-09-04 13:14:00,176993.0,50.58,0
N5115,2025-09-04 13:15:00,394652.0,36.57,0
N5116,2025-09-04 13:16:00,331011.0,19.23,0
N5117,2025-09-04 13:17:00,233107.0,38.29,0
N5118,2025-09-04 13:18:00,117598.0,1.51,0
N5119,2025-09-04 13:19:00,225441.0,27.63,0
N5120,2025-09-04 13:20:00,112748.0,43.6,0
N5121,2025-09-04 13:21:00,135559.0,2.94,0
N5122,2025-09-04 13:22:00,139080.0,5.68,0
N5123,2025-09-04 13:23:00,215603.0,2.1,0
N5124,2025-09-04 13:24:00,238775.0,38.17,0
N5125,2025-09-04 13:25:00,140803.0,53.75,0
N5126,2025-09-04 13:26:00,188554.0,3.65,0
N5127,2025-09-04 13:27:00,39754.0,13.95,0
N5128,2025-09-04 13:28:00,16522.0,6.04,0
N5129,2025-09-04 13:29:00,438660.0,38.92,0
N5130,2025-09-04 13:30:00,95030.0,6.29,0
N5131,2025-09-04 13:31:00,40676.0,6.89,0
N5132,2025-09-04 13:32:00,122517.0,33.11,0
N5133,2025-09-04 13:33:00,145849.0,327.44,0
N5134,2025-09-04 13:34:00,54773.0,7.55,0
N5135,2025-09-04 13:35:00,81096.0,8.91,0
N5136,2025-09-04 13:36:00,114605.0,13.99,0
N5137,2025-09-04 13:37:00,2756142.0,40.56,0
N5138,2025-09-04 13:38:00,170799.0,25.15,0
N5139,2025-09-04 13:39:00,163245.0,9.26,0
N5140,2025-09-04 13:40:00,181738.0,11.6,0
N5141,2025-09-04 13:41:00,29894.0,10.35,0
N5142,2025-09-04 13:42:00,168918.0,5.37,0
N5143,2025-09-04 13:43:00,53722.0,66.56,0
N5144,2025-09-04 13:44:00,41336.0,12.88,0
N5145,2025-09-04 13:45:00,130785.0,37.25,0
N5146,2025-09-04 13:46:00,96575.0,9.54,0
N5147,2025-09-04 13:47:00,225585.0,22.83,0
N5148,2025-09-04 13:48:00,31490.0,72.56,0
N5149,2025-09-04 13:49:00,180210.0,118.85,0
N5150,2025-09-04 13:50:00,33886.0,64.05,0
N5151,2025-09-04 13:51:00,11929.0,6.78,0
N5152,2025-09-04 13:52:00,43279.0,3.47,0
N5153,2025-09-04 13:53:00,31312.0,19.44,0
N5154,2025-09-04 13:54:00,255016.0,36.59,0
N5155,2025-09-04 13:55:00,149690.0,157.01,0
N5156,2025-09-04 13:56:00,272132.0,18.18,0
N5157,2025-09-04 13:57:00,156832.0,52.4,0
N5158,2025-09-04 13:58:00,15712.0,28.26,0
N5159,2025-09-04 13:59:00,34001.0,4.66,0
N5160,2025-09-04 14:00:00,176399.0,43.68,0
N5161,2025-09-04 14:01:00,388419.0,17.21,0
N5162,2025-09-04 14:02:00,509123.0,56.95,0
N5163,2025-09-04 14:03:00,109251.0,3.89,0
N5164,2025-09-04 14:04:00,192397.0,53.77,0
N5165,2025-09-04 14:05:00,88221.0,17.38,0
N5166,2025-09-04 14:06:00,1142866.0,10.91,0
N5167,2025-09-04 14:07:00,103715.0,133.01,0
N5168,2025-09-04 14:08:00,125820.0,54.02,0
N5169,2025-09-04 14:09:00,232174.0,52.75,0
N5170,2025-09-04 14:10:00,210626.0,17.08,0
N5171,2025-09-04 14:11:00,1768861.0,4.99,0
N5172,2025-09-04 14:12:00,58016.0,4.3,0
N5173,2025-09-04 14:13:00,31078.0,13.57,0
N5174,2025-09-04 14:14:00,112169.0,3.78,0
N5175,2025-09-04 14:15:00,268684.0,11.39,0
N5176,2025-09-04 14:16:00,228367.0,19.05,0
N5177,2025-09-04 14:17:00,865337.0,13.2,0
N5178,2025-09-04 14:18:00,262638.0,25.46,0
N5179,2025-09-04 14:19:00,18036.0,1.28,0
N5180,2025-09-04 14:20:00,167556.0,51.96,0
N5181,2025-09-04 14:21:00,170479.0,17.41,0
N5182,2025-09-04 14:22:00,184025.0,39.93,0
N5183,2025-09-04 14:23:00,51769.0,12.89,0
N5184,2025-09-04 14:24:00,26895.0,16.93,0
N5185,2025-09-04 14:25:00,1096609.0,5.29,0
N5186,2025-09-04 14:26:00,114125.0,26.81,0
N5187,2025-09-04 14:27:00,137294.0,8.53,0
N5188,2025-09-04 14:28:00,117287.0,27.21,0
N5189,2025-09-04 14:29:00,243447.0,56.45,0
N5190,2025-09-04 14:30:00,117419.0,24.43,0
N5191,2025-09-04 14:31:00,533093.0,211.55,0
N5192,2025-09-04 14:32:00,1586991.0,33.29,0
N5193,2025-09-04 14:33:00,500273.0,18.88,0
N5194,2025-09-04 14:34:00,86443.0,25.59,0
N5195,2025-09-04 14:35:00,98342.0,24.75,0
N5196,2025-09-04 14:36:00,33873.0,43.19,0
N5197,2025-09-04 14:37:00,206865.0,9.93,0
N5198,2025-09-04 14:38:00,421961.0,30.52,0
N5199,2025-09-04 14:39:00,388038.0,6.61,0
N5200,2025-09-04 14:40:00,443545.0,23.91,0
N5201,2025-09-04 14:41:00,150879.0,44.4,0
N5202,2025-09-04 14:42:00,502682.0,57.77,0
N5203,2025-09-04 14:43:00,219106.0,12.92,0
N5204,2025-09-04 14:44:00,233964.0,85.56,0
N5205,2025-09-04 14:45:00,65243.0,15.53,0
N5206,2025-09-04 14:46:00,182106.0,4.78,0
N5207,2025-09-04 14:47:00,97575.0,23.16,0
N5208,2025-09-04 14:48:00,210599.0,48.41,0
N5209,2025-09-04 14:49:00,340473.0,8.69,0
N5210,2025-09-04 14:50:00,43127.0,3.91,0
N5211,2025-09-04 14:51:00,221522.0,20.11,0
N5212,2025-09-04 14:52:00,306969.0,17.75,0
N5213,2025-09-04 14:53:00,302192.0,7.81,0
N5214,2025-09-04 14:54:00,858884.0,99.52,0
N5215,2025-09-04 14:55:00,112653.0,53.56,0
N5216,2025-09-04 14:56:00,451262.0,67.24,0
N5217,2025-09-04 14:57:00,431437.0,4.28,0
N5218,2025-09-04 14:58:00,254313.0,14.3,0
N5219,2025-09-04 14:59:00,153567.0,11.25,0
N5220,2025-09-04 15:00:00,101442.0,12.8,0
N5221,2025-09-04 15:01:00,1048217.0,68.47,0
N5222,2025-09-04 15:02:00,54515.0,10.17,0
N5223,2025-09-04 15:03:00,169943.0,9.3,0
N5224,2025-09-04 15:04:00,271910.0,69.3,0
N5225,2025-09-04 15:05:00,669950.0,173.88,0
N5226,2025-09-04 15:06:00,153320.0,96.01,0
N5227,2025-09-04 15:07:00,376960.0,6.8,0
N5228,2025-09-04 15:08:00,402628.0,1.74,0
N5229,2025-09-04 15:09:00,9933.0,7.95,0
N5230,2025-09-04 15:10:00,124186.0,17.2,0
N5231,2025-09-04 15:11:00,343016.0,29.57,0
N5232,2025-09-04 15:12:00,251132.0,10.95,0
N5233,2025-09-04 15:13:00,271096.0,79.45,0
N5234,2025-09-04 15:14:00,143983.0,40.11,0
N5235,2025-09-04 15:15:00,287516.0,20.38,0
N5236,2025-09-04 15:16:00,207166.0,3.68,0
N5237,2025-09-04 15:17:00,410291.0,80.71,0
N5238,2025-09-04 15:18:00,146122.0,19.05,0
N5239,2025-09-04 15:19:00,92606.0,2.39,0
N5240,2025-09-04 15:20:00,516312.0,87.61,0
N5241,2025-09-04 15:21:00,424506.0,195.22,0
N5242,2025-09-04 15:22:00,498143.0,15.35,0
N5243,2025-09-04 15:23:00,3052569.0,5.9,0
N5244,2025-09-04 15:24:00,103732.0,76.42,0
N5245,2025-09-04 15:25:00,28676.0,111.89,0
N5246,2025-09-04 15:26:00,1029198.0,47.01,0
N5247,2025-09-04 15:27:00,458061.0,1.68,0
N5248,2025-09-04 15:28:00,213483.0,9.3,0
N5249,2025-09-04 15:29:00,76037.0,6.78,0
N5250,2025-09-04 15:30:00,264656.0,39.58,0
N5251,2025-09-04 15:31:00,169893.0,117.51,0
N5252,2025-09-04 15:32:00,846801.0,20.36,0
N5253,2025-09-04 15:33:00,44438.0,16.68,0
N5254,2025-09-04 15:34:00,3699124.0,3.4,0
N5255,2025-09-04 15:35:00,40175.0,4.07,0
N5256,2025-09-04 15:36:00,70501.0,20.19,0
N5257,2025-09-04 15:37:00,323990.0,112.06,0
N5258,2025-09-04 15:38:00,59096.0,11.12,0
N5259,2025-09-04 15:39:00,24583.0,10.0,0
N5260,2025-09-04 15:40:00,302484.0,5.42,0
N5261,2025-09-04 15:41:00,191056.0,4.36,0
N5262,2025-09-04 15:42:00,146246.0,63.19,0
N5263,2025-09-04 15:43:00,59696.0,14.83,0
N5264,2025-09-04 15:44:00,41544.0,53.81,0
N5265,2025-09-04 15:45:00,98770.0,2.2,0
N5266,2025-09-04 15:46:00,254244.0,13.06,0
N5267,2025-09-04 15:47:00,197804.0,122.11,0
N5268,2025-09-04 15:48:00,321788.0,4.98,0
N5269,2025-09-04 15:49:00,242924.0,5.87,0
N5270,2025-09-04 15:50:00,60936.0,17.25,0
N5271,2025-09-04 15:51:00,151510.0,19.88,0
N5272,2025-09-04 15:52:00,35275.0,28.38,0
N5273,2025-09-04 15:53:00,237918.0,17.41,0
N5274,2025-09-04 15:54:00,197383.0,21.53,0
N5275,2025-09-04 15:55:00,343668.0,20.28,0
N5276,2025-09-04 15:56:00,73104.0,6.67,0
N5277,2025-09-04 15:57:00,415792.0,11.77,0
N5278,2025-09-04 15:58:00,40260.0,4.02,0
N5279,2025-09-04 15:59:00,481897.0,25.14,0
N5280,2025-09-04 16:00:00,148179.0,6.94,0
N5281,2025-09-04 16:01:00,155169.0,38.35,0
N5282,2025-09-04 16:02:00,126008.0,37.65,0
N5283,2025-09-04 16:03:00,999087.0,1.61,0
N5284,2025-09-04 16:04:00,635958.0,54.68,0
N5285,2025-09-04 16:05:00,1330138.0,45.41,0
N5286,2025-09-04 16:06:00,268619.0,22.86,0
N5287,2025-09-04 16:07:00,658840.0,1.45,0
N5288,2025-09-04 16:08:00,147516.0,2.12,0
N5289,2025-09-04 16:09:00,310908.0,52.14,0
N5290,2025-09-04 16:10:00,407335.0,10.84,0
N5291,2025-09-04 16:11:00,105995.0,28.49,0
N5292,2025-09-04 16:12:00,738406.0,0.67,0
N5293,2025-09-04 16:13:00,89237.0,35.65,0
N5294,2025-09-04 16:14:00,422668.0,8.3,0
N5295,2025-09-04 16:15:00,32459.0,8.0,0
N5296,2025-09-04 16:16:00,201027.0,64.74,0
N5297,2025-09-04 16:17:00,148362.0,13.0,0
N5298,2025-09-04 16:18:00,317053.0,30.73,0
N5299,2025-09-04 16:19:00,207077.0,7.2,0
N5300,2025-09-04 16:20:00,201176.0,207.49,0
N5301,2025-09-04 16:21:00,44118.0,7.59,0
N5302,2025-09-04 16:22:00,132797.0,51.8,0
N5303,2025-09-04 16:23:00,166280.0,10.65,0
N5304,2025-09-04 16:24:00,26892.0,24.0,0
N5305,2025-09-04 16:25:00,160841.0,15.78,0
N5306,2025-09-04 16:26:00,353971.0,14.71,0
N5307,2025-09-04 16:27:00,211344.0,13.81,0
N5308,2025-09-04 16:28:00,77204.0,6.76,0
N5309,2025-09-04 16:29:00,473246.0,31.99,0
N5310,2025-09-04 16:30:00,5531367.0,26.24,0
N5311,2025-09-04 16:31:00,451603.0,18.59,0
N5312,2025-09-04 16:32:00,312264.0,97.57,0
N5313,2025-09-04 16:33:00,46752.0,54.33,0
N5314,2025-09-04 16:34:00,325880.0,8.64,0
N5315,2025-09-04 16:35:00,58002.0,23.31,0
N5316,2025-09-04 16:36:00,326568.0,70.91,0
N5317,2025-09-04 16:37:00,134441.0,17.23,0
N5318,2025-09-04 16:38:00,189839.0,20.46,0
N5319,2025-09-04 16:39:00,65629.0,12.4,0
N5320,2025-09-04 16:40:00,197974.0,11.33,0
N5321,2025-09-04 16:41:00,109469.0,56.95,0
N5322,2025-09-04 16:42:00,1141748.0,26.14,0
N5323,2025-09-04 16:43:00,99650.0,42.9,0
N5324,2025-09-04 16:44:00,1635151.0,24.36,0
N5325,2025-09-04 16:45:00,140780.0,11.5,0
N5326,2025-09-04 16:46:00,847311.0,5.65,0
N5327,2025-09-04 16:47:00,73368.0,13.29,0
N5328,2025-09-04 16:48:00,935870.0,39.2,0
N5329,2025-09-04 16:49:00,818224.0,34.0,0
N5330,2025-09-04 16:50:00,438226.0,2.94,0
N5331,2025-09-04 16:51:00,192651.0,175.06,0
N5332,2025-09-04 16:52:00,94855.0,9.33,0
N5333,2025-09-04 16:53:00,103467.0,18.02,0
N5334,2025-09-04 16:54:00,54838.0,25.9,0
N5335,2025-09-04 16:55:00,15529.0,148.56,0
N5336,2025-09-04 16:56:00,138550.0,7.35,0
N5337,2025-09-04 16:57:00,478660.0,7.57,0
N5338,2025-09-04 16:58:00,69189.0,6.15,0
N5339,2025-09-04 16:59:00,122735.0,26.27,0
N5340,2025-09-04 17:00:00,146792.0,39.34,0
N5341,2025-09-04 17:01:00,769663.0,24.71,0
N5342,2025-09-04 17:02:00,79320.0,184.47,0
N5343,2025-09-04 17:03:00,10060.0,13.38,0
N5344,2025-09-04 17:04:00,57861.0,25.91,0
N5345,2025-09-04 17:05:00,58767.0,2.37,0
N5346,2025-09-04 17:06:00,377622.0,1.16,0
N5347,2025-09-04 17:07:00,29906.0,37.53,0
N5348,2025-09-04 17:08:00,316297.0,37.65,0
N5349,2025-09-04 17:09:00,876910.0,5.01,0
N5350,2025-09-04 17:10:00,250742.0,18.59,0
N5351,2025-09-04 17:11:00,155671.0,41.43,0
N5352,2025-09-04 17:12:00,220775.0,13.85,0
N5353,2025-09-04 17:13:00,219033.0,7.51,0
N5354,2025-09-04 17:14:00,599118.0,18.4,0
N5355,2025-09-04 17:15:00,132203.0,219.77,0
N5356,2025-09-04 17:16:00,73058.0,53.04,0
N5357,2025-09-04 17:17:00,306088.0,11.86,0
N5358,2025-09-04 17:18:00,263388.0,58.79,0
N5359,2025-09-04 17:19:00,123473.0,27.79,0
N5360,2025-09-04 17:20:00,27393.0,22.02,0
N5361,2025-09-04 17:21:00,128768.0,30.1,0
N5362,2025-09-04 17:22:00,711714.0,30.27,0
N5363,2025-09-04 17:23:00,152820.0,4.15,0
N5364,2025-09-04 17:24:00,225110.0,27.43,0
N5365,2025-09-04 17:25:00,97484.0,13.21,0
N5366,2025-09-04 17:26:00,301684.0,18.96,0
N5367,2025-09-04 17:27:00,162286.0,6.58,0
N5368,2025-09-04 17:28:00,92190.0,32.06,0
N5369,2025-09-04 17:29:00,1205714.0,25.55,0
N5370,2025-09-04 17:30:00,275322.0,19.4,0
N5371,2025-09-04 17:31:00,244739.0,27.66,0
N5372,2025-09-04 17:32:00,687826.0,30.76,0
N5373,2025-09-04 17:33:00,246400.0,60.77,0
N5374,2025-09-04 17:34:00,231057.0,3.56,0
N5375,2025-09-04 17:35:00,85484.0,150.28,0
N5376,2025-09-04 17:36:00,15516.0,21.77,0
N5377,2025-09-04 17:37:00,502862.0,12.71,0
N5378,2025-09-04 17:38:00,285034.0,58.68,0
N5379,2025-09-04 17:39:00,112414.0,18.7,0
N5380,2025-09-04 17:40:00,480200.0,147.47,0
N5381,2025-09-04 17:41:00,149996.0,25.74,0
N5382,2025-09-04 17:42:00,318947.0,65.01,0
N5383,2025-09-04 17:43:00,232913.0,21.04,0
N5384,2025-09-04 17:44:00,319686.0,13.47,0
N5385,2025-09-04 17:45:00,145721.0,46.34,0
N5386,2025-09-04 17:46:00,128186.0,121.68,0
N5387,2025-09-04 17:47:00,90710.0,86.58,0
N5388,2025-09-04 17:48:00,84416.0,44.18,0
N5389,2025-09-04 17:49:00,282483.0,55.66,0
N5390,2025-09-04 17:50:00,141195.0,69.05,0
N5391,2025-09-04 17:51:00,264709.0,69.5,0
N5392,2025-09-04 17:52:00,43329.0,77.74,0
N5393,2025-09-04 17:53:00,255381.0,1.9,0
N5394,2025-09-04 17:54:00,208174.0,8.88,0
N5395,2025-09-04 17:55:00,194537.0,51.67,0
N5396,2025-09-04 17:56:00,487741.0,48.39,0
N5397,2025-09-04 17:57:00,144846.0,1.83,0
N5398,2025-09-04 17:58:00,125617.0,14.8,0
N5399,2025-09-04 17:59:00,177965.0,2.97,0
N5400,2025-09-04 18:00:00,335269.0,4.34,0
N5401,2025-09-04 18:01:00,90390.0,21.44,0
N5402,2025-09-04 18:02:00,110270.0,9.37,0
N5403,2025-09-04 18:03:00,346193.0,11.15,0
N5404,2025-09-04 18:04:00,304192.0,11.93,0
N5405,2025-09-04 18:05:00,177134.0,26.92,0
N5406,2025-09-04 18:06:00,25952.0,53.84,0
N5407,2025-09-04 18:07:00,108157.0,6.43,0
N5408,2025-09-04 18:08:00,166274.0,16.3,0
N5409,2025-09-04 18:09:00,128068.0,28.55,0
N5410,2025-09-04 18:10:00,43117.0,14.02,0
N5411,2025-09-04 18:11:00,72411.0,48.54,0
N5412,2025-09-04 18:12:00,53130.0,21.1,0
N5413,2025-09-04 18:13:00,545159.0,84.56,0
N5414,2025-09-04 18:14:00,400351.0,5.58,0
N5415,2025-09-04 18:15:00,290034.0,399.82,0
N5416,2025-09-04 18:16:00,250102.0,9.72,0
N5417,2025-09-04 18:17:00,97426.0,107.98,0
N5418,2025-09-04 18:18:00,17286.0,78.98,0
N5419,2025-09-04 18:19:00,209474.0,152.18,0
N5420,2025-09-04 18:20:00,243449.0,52.2,0
N5421,2025-09-04 18:21:00,84937.0,8.67,0
N5422,2025-09-04 18:22:00,15368.0,0.58,0
N5423,2025-09-04 18:23:00,51863.0,8.23,0
N5424,2025-09-04 18:24:00,36215.0,73.36,0
N5425,2025-09-04 18:25:00,260489.0,26.66,0
N5426,2025-09-04 18:26:00,1998104.0,5.87,0
N5427,2025-09-04 18:27:00,23418.0,4.67,0
N5428,2025-09-04 18:28:00,79598.0,4.96,0
N5429,2025-09-04 18:29:00,90160.0,11.32,0
N5430,2025-09-04 18:30:00,187001.0,16.74,0
N5431,2025-09-04 18:31:00,358718.0,126.04,0
N5432,2025-09-04 18:32:00,225588.0,28.3,0
N5433,2025-09-04 18:33:00,91567.0,9.89,0
N5434,2025-09-04 18:34:00,137228.0,31.62,0
N5435,2025-09-04 18:35:00,159830.0,7.73,0
N5436,2025-09-04 18:36:00,91692.0,121.68,0
N5437,2025-09-04 18:37:00,61089.0,3.3,0
N5438,2025-09-04 18:38:00,78377.0,40.71,0
N5439,2025-09-04 18:39:00,101226.0,3.98,0
N5440,2025-09-04 18:40:00,136378.0,12.11,0
N5441,2025-09-04 18:41:00,212567.0,43.52,0
N5442,2025-09-04 18:42:00,977822.0,34.26,0
N5443,2025-09-04 18:43:00,843352.0,15.57,0
N5444,2025-09-04 18:44:00,96074.0,22.59,0
N5445,2025-09-04 18:45:00,76277.0,3.12,0
N5446,2025-09-04 18:46:00,104053.0,3.29,0
N5447,2025-09-04 18:47:00,59833.0,38.65,0
N5448,2025-09-04 18:48:00,474153.0,170.25,0
N5449,2025-09-04 18:49:00,161314.0,54.53,0
N5450,2025-09-04 18:50:00,76515.0,27.21,0
N5451,2025-09-04 18:51:00,56737.0,66.6,0
N5452,2025-09-04 18:52:00,816076.0,23.84,0
N5453,2025-09-04 18:53:00,1211298.0,59.49,0
N5454,2025-09-04 18:54:00,313385.0,32.44,0
N5455,2025-09-04 18:55:00,39480.0,23.23,0
N5456,2025-09-04 18:56:00,87636.0,3.03,0
N5457,2025-09-04 18:57:00,230939.0,31.28,0
N5458,2025-09-04 18:58:00,151245.0,30.93,0
N5459,2025-09-04 18:59:00,308793.0,50.54,0
N5460,2025-09-04 19:00:00,89708.0,17.28,0
N5461,2025-09-04 19:01:00,170501.0,29.78,0
N5462,2025-09-04 19:02:00,233975.0,10.93,0
N5463,2025-09-04 19:03:00,30843.0,132.3,0
N5464,2025-09-04 19:04:00,248358.0,10.9,0
N5465,2025-09-04 19:05:00,477396.0,10.15,0
N5466,2025-09-04 19:06:00,330143.0,21.28,0
N5467,2025-09-04 19:07:00,175694.0,2.7,0
N5468,2025-09-04 19:08:00,58175.0,7.01,0
N5469,2025-09-04 19:09:00,138473.0,2.91,0
N5470,2025-09-04 19:10:00,28758.0,146.25,0
N5471,2025-09-04 19:11:00,330757.0,32.84,0
N5472,2025-09-04 19:12:00,921785.0,10.54,0
N5473,2025-09-04 19:13:00,45240.0,6.23,0
N5474,2025-09-04 19:14:00,83208.0,243.17,0
N5475,2025-09-04 19:15:00,113245.0,2.88,0
N5476,2025-09-04 19:16:00,743885.0,20.45,0
N5477,2025-09-04 19:17:00,240227.0,98.38,0
N5478,2025-09-04 19:18:00,617973.0,9.47,0
N5479,2025-09-04 19:19:00,128201.0,6.1,0
N5480,2025-09-04 19:20:00,419667.0,4.14,0
N5481,2025-09-04 19:21:00,249374.0,54.68,0
N5482,2025-09-04 19:22:00,204377.0,8.55,0
N5483,2025-09-04 19:23:00,129029.0,6.36,0
N5484,2025-09-04 19:24:00,89758.0,2.47,0
N5485,2025-09-04 19:25:00,50884.0,9.12,0
N5486,2025-09-04 19:26:00,456471.0,52.1,0
N5487,2025-09-04 19:27:00,62834.0,42.16,0
N5488,2025-09-04 19:28:00,43592.0,18.89,0
N5489,2025-09-04 19:29:00,297456.0,10.03,0
N5490,2025-09-04 19:30:00,136067.0,8.48,0
N5491,2025-09-04 19:31:00,13259.0,3.37,0
N5492,2025-09-04 19:32:00,367355.0,31.01,0
N5493,2025-09-04 19:33:00,64058.0,22.87,0
N5494,2025-09-04 19:34:00,98943.0,17.93,0
N5495,2025-09-04 19:35:00,410071.0,28.8,0
N5496,2025-09-04 19:36:00,47568.0,51.04,0
N5497,2025-09-04 19:37:00,103253.0,40.77,0
N5498,2025-09-04 19:38:00,57222.0,1.85,0
N5499,2025-09-04 19:39:00,1244976.0,13.36,0
N5500,2025-09-04 19:40:00,138404.0,28.83,0
N5501,2025-09-04 19:41:00,457060.0,18.58,0
N5502,2025-09-04 19:42:00,464020.0,9.7,0
N5503,2025-09-04 19:43:00,1307542.0,15.27,0
N5504,2025-09-04 19:44:00,34964.0,169.24,0
N5505,2025-09-04 19:45:00,309374.0,99.12,0
N5506,2025-09-04 19:46:00,197411.0,22.12,0
N5507,2025-09-04 19:47:00,1492489.0,12.52,0
N5508,2025-09-04 19:48:00,69302.0,37.43,0
N5509,2025-09-04 19:49:00,771332.0,61.85,0
N5510,2025-09-04 19:50:00,87964.0,30.68,0
N5511,2025-09-04 19:51:00,111420.0,5.6,0
N5512,2025-09-04 19:52:00,237949.0,21.4,0
N5513,2025-09-04 19:53:00,164043.0,24.36,0
N5514,2025-09-04 19:54:00,161685.0,5.4,0
N5515,2025-09-04 19:55:00,189492.0,24.08,0
N5516,2025-09-04 19:56:00,253724.0,42.22,0
N5517,2025-09-04 19:57:00,163147.0,39.26,0
N5518,2025-09-04 19:58:00,154356.0,100.06,0
N5519,2025-09-04 19:59:00,197248.0,4.02,0
N5520,2025-09-04 20:00:00,331354.0,27.12,0
N5521,2025-09-04 20:01:00,221252.0,11.08,0
N5522,2025-09-04 20:02:00,339150.0,56.56,0
N5523,2025-09-04 20:03:00,84450.0,68.34,0
N5524,2025-09-04 20:04:00,126820.0,4.04,0
N5525,2025-09-04 20:05:00,28116.0,13.07,0
N5526,2025-09-04 20:06:00,167406.0,6.24,0
N5527,2025-09-04 20:07:00,936108.0,17.88,0
N5528,2025-09-04 20:08:00,525349.0,18.83,0
N5529,2025-09-04 20:09:00,87655.0,96.28,0
N5530,2025-09-04 20:10:00,138806.0,36.36,0
N5531,2025-09-04 20:11:00,587384.0,71.16,0
N5532,2025-09-04 20:12:00,57599.0,63.51,0
N5533,2025-09-04 20:13:00,306335.0,5.67,0
N5534,2025-09-04 20:14:00,71884.0,21.36,0
N5535,2025-09-04 20:15:00,330141.0,62.91,0
N5536,2025-09-04 20:16:00,166151.0,106.24,0
N5537,2025-09-04 20:17:00,430834.0,49.51,0
N5538,2025-09-04 20:18:00,510003.0,2.57,0
N5539,2025-09-04 20:19:00,173671.0,34.27,0
N5540,2025-09-04 20:20:00,164451.0,18.59,0
N5541,2025-09-04 20:21:00,77973.0,46.85,0
N5542,2025-09-04 20:22:00,76016.0,8.65,0
N5543,2025-09-04 20:23:00,194922.0,22.35,0
N5544,2025-09-04 20:24:00,151451.0,13.76,0
N5545,2025-09-04 20:25:00,101255.0,92.96,0
N5546,2025-09-04 20:26:00,106677.0,42.05,0
N5547,2025-09-04 20:27:00,441159.0,14.9,0
N5548,2025-09-04 20:28:00,290970.0,9.52,0
N5549,2025-09-04 20:29:00,226954.0,12.07,0
N5550,2025-09-04 20:30:00,108879.0,150.32,0
N5551,2025-09-04 20:31:00,244547.0,15.87,0
N5552,2025-09-04 20:32:00,69230.0,228.64,0
N5553,2025-09-04 20:33:00,262435.0,24.97,0
N5554,2025-09-04 20:34:00,339249.0,5.04,0
N5555,2025-09-04 20:35:00,643651.0,78.04,0
N5556,2025-09-04 20:36:00,179551.0,1.71,0
N5557,2025-09-04 20:37:00,278485.0,22.79,0
N5558,2025-09-04 20:38:00,14683.0,330.23,0
N5559,2025-09-04 20:39:00,74662.0,152.37,0
N5560,2025-09-04 20:40:00,453971.0,111.18,0
N5561,2025-09-04 20:41:00,142019.0,63.61,0
N5562,2025-09-04 20:42:00,61537.0,85.6,0
N5563,2025-09-04 20:43:00,152897.0,7.42,0
N5564,2025-09-04 20:44:00,128941.0,52.83,0
N5565,2025-09-04 20:45:00,457916.0,31.8,0
N5566,2025-09-04 20:46:00,38115.0,104.07,0
N5567,2025-09-04 20:47:00,826290.0,147.91,0
N5568,2025-09-04 20:48:00,25838.0,11.69,0
N5569,2025-09-04 20:49:00,649210.0,3.53,0
N5570,2025-09-04 20:50:00,168793.0,21.17,0
N5571,2025-09-04 20:51:00,88045.0,122.56,0
N5572,2025-09-04 20:52:00,126632.0,3.61,0
N5573,2025-09-04 20:53:00,553877.0,15.39,0
N5574,2025-09-04 20:54:00,266732.0,1.93,0
N5575,2025-09-04 20:55:00,94926.0,9.03,0
N5576,2025-09-04 20:56:00,648995.0,31.35,0
N5577,2025-09-04 20:57:00,298994.0,19.21,0
N5578,2025-09-04 20:58:00,133093.0,7.32,0
N5579,2025-09-04 20:59:00,100419.0,119.96,0
N5580,2025-09-04 21:00:00,1042671.0,12.18,0
N5581,2025-09-04 21:01:00,1137272.0,2.04,0
N5582,2025-09-04 21:02:00,240204.0,207.65,0
N5583,2025-09-04 21:03:00,108194.0,72.41,0
N5584,2025-09-04 21:04:00,70251.0,29.23,0
N5585,2025-09-04 21:05:00,1167098.0,6.31,0
N5586,2025-09-04 21:06:00,44813.0,5.63,0
N5587,2025-09-04 21:07:00,202139.0,23.35,0
N5588,2025-09-04 21:08:00,124574.0,24.08,0
N5589,2025-09-04 21:09:00,328418.0,3.58,0
N5590,2025-09-04 21:10:00,416891.0,6.07,0
N5591,2025-09-04 21:11:00,107296.0,35.94,0
N5592,2025-09-04 21:12:00,140150.0,4.43,0
N5593,2025-09-04 21:13:00,539288.0,75.47,0
