cif,tran_datetime,tran_amount_equal,gap_minutes,target
N5228,2025-09-04 15:08:00,119028.0,11.91,0
N5229,2025-09-04 15:09:00,178201.0,5.26,0
N5230,2025-09-04 15:10:00,550767.0,7.71,0
N5231,2025-09-04 15:11:00,51575.0,41.25,0
N5232,2025-09-04 15:12:00,107605.0,5.29,0
N5233,2025-09-04 15:13:00,99034.0,37.65,0
N5234,2025-09-04 15:14:00,480172.0,30.4,0
N5235,2025-09-04 15:15:00,77532.0,77.52,0
N5236,2025-09-04 15:16:00,399080.0,13.55,0
N5237,2025-09-04 15:17:00,117933.0,5.29,0
N5238,2025-09-04 15:18:00,169423.0,121.29,0
N5239,2025-09-04 15:19:00,370105.0,6.29,0
N5240,2025-09-04 15:20:00,471984.0,12.88,0
N5241,2025-09-04 15:21:00,124078.0,5.4,0
N5242,2025-09-04 15:22:00,123849.0,26.25,0
N5243,2025-09-04 15:23:00,483844.0,105.73,0
N5244,2025-09-04 15:24:00,46331.0,63.94,0
N5245,2025-09-04 15:25:00,48798.0,13.04,0
N5246,2025-09-04 15:26:00,1155152.0,105.28,0
N5247,2025-09-04 15:27:00,320086.0,24.96,0
N5248,2025-09-04 15:28:00,216469.0,49.91,0
N5249,2025-09-04 15:29:00,113790.0,5.94,0
N5250,2025-09-04 15:30:00,74396.0,22.8,0
N5251,2025-09-04 15:31:00,75499.0,20.92,0
N5252,2025-09-04 15:32:00,290144.0,63.84,0
N5253,2025-09-04 15:33:00,81361.0,89.98,0
N5254,2025-09-04 15:34:00,159621.0,133.58,0
N5255,2025-09-04 15:35:00,108805.0,32.26,0
N5256,2025-09-04 15:36:00,38169.0,9.16,0
N5257,2025-09-04 15:37:00,140279.0,11.92,0
N5258,2025-09-04 15:38:00,91420.0,36.59,0
N5259,2025-09-04 15:39:00,991649.0,6.44,0
N5260,2025-09-04 15:40:00,403610.0,6.06,0
N5261,2025-09-04 15:41:00,103583.0,15.56,0
N5262,2025-09-04 15:42:00,143704.0,18.59,0
N5263,2025-09-04 15:43:00,213847.0,0.66,0
N5264,2025-09-04 15:44:00,148613.0,23.42,0
N5265,2025-09-04 15:45:00,109149.0,5.37,0
N5266,2025-09-04 15:46:00,317323.0,47.53,0
N5267,2025-09-04 15:47:00,127350.0,33.64,0
N5268,2025-09-04 15:48:00,75906.0,42.88,0
N5269,2025-09-04 15:49:00,42834.0,16.32,0
N5270,2025-09-04 15:50:00,148090.0,4.73,0
N5271,2025-09-04 15:51:00,12976.0,16.69,0
N5272,2025-09-04 15:52:00,83415.0,10.8,0
N5273,2025-09-04 15:53:00,428659.0,91.08,0
N5274,2025-09-04 15:54:00,120773.0,4.77,0
N5275,2025-09-04 15:55:00,42828.0,18.23,0
N5276,2025-09-04 15:56:00,100938.0,7.37,0
N5277,2025-09-04 15:57:00,46125.0,21.83,0
N5278,2025-09-04 15:58:00,71392.0,10.33,0
N5279,2025-09-04 15:59:00,430686.0,106.5,0
N5280,2025-09-04 16:00:00,577715.0,26.93,0
N5281,2025-09-04 16:01:00,87982.0,21.04,0
N5282,2025-09-04 16:02:00,314362.0,102.79,0
N5283,2025-09-04 16:03:00,116041.0,52.6,0
N5284,2025-09-04 16:04:00,57238.0,79.47,0
N5285,2025-09-04 16:05:00,163176.0,21.47,0
N5286,2025-09-04 16:06:00,87317.0,56.15,0
N5287,2025-09-04 16:07:00,133176.0,78.7,0
N5288,2025-09-04 16:08:00,1378020.0,3.66,0
N5289,2025-09-04 16:09:00,164532.0,14.79,0
N5290,2025-09-04 16:10:00,472057.0,7.95,0
N5291,2025-09-04 16:11:00,85055.0,10.4,0
N5292,2025-09-04 16:12:00,76175.0,4.55,0
N5293,2025-09-04 16:13:00,204516.0,17.71,0
N5294,2025-09-04 16:14:00,84871.0,16.94,0
N5295,2025-09-04 16:15:00,49508.0,8.42,0
N5296,2025-09-04 16:16:00,77960.0,12.1,0
N5297,2025-09-04 16:17:00,37549.0,208.31,0
N5298,2025-09-04 16:18:00,246717.0,1.66,0
N5299,2025-09-04 16:19:00,349249.0,2.02,0
N5300,2025-09-04 16:20:00,65233.0,10.95,0
N5301,2025-09-04 16:21:00,174764.0,13.01,0
N5302,2025-09-04 16:22:00,132329.0,14.69,0
N5303,2025-09-04 16:23:00,181536.0,105.8,0
N5304,2025-09-04 16:24:00,77591.0,7.63,0
N5305,2025-09-04 16:25:00,163294.0,108.83,0
N5306,2025-09-04 16:26:00,17406.0,3.49,0
N5307,2025-09-04 16:27:00,216742.0,37.15,0
N5308,2025-09-04 16:28:00,399277.0,7.33,0
N5309,2025-09-04 16:29:00,180146.0,3.2,0
N5310,2025-09-04 16:30:00,263211.0,25.44,0
N5311,2025-09-04 16:31:00,143374.0,57.7,0
N5312,2025-09-04 16:32:00,137104.0,18.53,0
N5313,2025-09-04 16:33:00,193176.0,3.65,0
N5314,2025-09-04 16:34:00,81028.0,91.36,0
N5315,2025-09-04 16:35:00,337043.0,5.87,0
N5316,2025-09-04 16:36:00,93766.0,8.17,0
N5317,2025-09-04 16:37:00,150314.0,193.77,0
N5318,2025-09-04 16:38:00,305003.0,77.93,0
N5319,2025-09-04 16:39:00,185738.0,55.18,0
N5320,2025-09-04 16:40:00,676556.0,22.75,0
N5321,2025-09-04 16:41:00,164941.0,2.12,0
N5322,2025-09-04 16:42:00,163516.0,40.89,0
N5323,2025-09-04 16:43:00,47019.0,43.94,0
N5324,2025-09-04 16:44:00,283401.0,21.37,0
N5325,2025-09-04 16:45:00,34692.0,4.39,0
N5326,2025-09-04 16:46:00,249454.0,4.0,0
N5327,2025-09-04 16:47:00,125287.0,15.54,0
N5328,2025-09-04 16:48:00,96487.0,10.24,0
N5329,2025-09-04 16:49:00,199347.0,6.5,0
N5330,2025-09-04 16:50:00,44014.0,9.46,0
N5331,2025-09-04 16:51:00,534561.0,66.23,0
N5332,2025-09-04 16:52:00,368221.0,8.47,0
N5333,2025-09-04 16:53:00,112391.0,8.91,0
N5334,2025-09-04 16:54:00,462886.0,188.11,0
N5335,2025-09-04 16:55:00,86123.0,5.2,0
N5336,2025-09-04 16:56:00,191100.0,20.71,0
N5337,2025-09-04 16:57:00,165509.0,5.75,0
N5338,2025-09-04 16:58:00,322899.0,167.5,0
N5339,2025-09-04 16:59:00,146103.0,2.11,0
N5340,2025-09-04 17:00:00,90084.0,106.9,0
N5341,2025-09-04 17:01:00,103402.0,6.6,0
N5342,2025-09-04 17:02:00,140689.0,68.47,0
N5343,2025-09-04 17:03:00,74440.0,25.64,0
N5344,2025-09-04 17:04:00,36134.0,62.48,0
N5345,2025-09-04 17:05:00,440819.0,59.08,0
N5346,2025-09-04 17:06:00,138361.0,2.49,0
N5347,2025-09-04 17:07:00,197447.0,107.7,0
N5348,2025-09-04 17:08:00,83097.0,1.73,0
N5349,2025-09-04 17:09:00,185653.0,85.32,0
N5350,2025-09-04 17:10:00,10554.0,60.21,0
N5351,2025-09-04 17:11:00,202980.0,59.27,0
N5352,2025-09-04 17:12:00,176859.0,64.11,0
N5353,2025-09-04 17:13:00,19334.0,11.82,0
N5354,2025-09-04 17:14:00,104179.0,103.09,0
N5355,2025-09-04 17:15:00,491738.0,1.9,0
N5356,2025-09-04 17:16:00,245361.0,10.54,0
N5357,2025-09-04 17:17:00,368173.0,7.06,0
N5358,2025-09-04 17:18:00,84268.0,70.27,0
N5359,2025-09-04 17:19:00,227685.0,4.75,0
N5360,2025-09-04 17:20:00,84305.0,23.07,0
N5361,2025-09-04 17:21:00,125542.0,77.53,0
N5362,2025-09-04 17:22:00,329847.0,6.78,0
N5363,2025-09-04 17:23:00,391122.0,42.3,0
N5364,2025-09-04 17:24:00,500360.0,3.56,0
N5365,2025-09-04 17:25:00,38043.0,51.58,0
N5366,2025-09-04 17:26:00,38387.0,26.68,0
N5367,2025-09-04 17:27:00,72713.0,172.91,0
N5368,2025-09-04 17:28:00,85428.0,19.56,0
N5369,2025-09-04 17:29:00,32294.0,6.53,0
N5370,2025-09-04 17:30:00,294758.0,32.27,0
N5371,2025-09-04 17:31:00,173347.0,18.83,0
N5372,2025-09-04 17:32:00,277144.0,44.28,0
N5373,2025-09-04 17:33:00,209002.0,14.51,0
N5374,2025-09-04 17:34:00,207196.0,2.42,0
N5375,2025-09-04 17:35:00,33358.0,119.61,0
N5376,2025-09-04 17:36:00,28042.0,7.18,0
N5377,2025-09-04 17:37:00,677887.0,46.77,0
N5378,2025-09-04 17:38:00,298116.0,171.74,0
N5379,2025-09-04 17:39:00,87804.0,17.62,0
N5380,2025-09-04 17:40:00,37774.0,336.48,0
N5381,2025-09-04 17:41:00,333872.0,52.94,0
N5382,2025-09-04 17:42:00,142461.0,8.52,0
N5383,2025-09-04 17:43:00,167080.0,24.37,0
N5384,2025-09-04 17:44:00,68843.0,28.46,0
N5385,2025-09-04 17:45:00,272869.0,21.83,0
N5386,2025-09-04 17:46:00,327927.0,9.1,0
N5387,2025-09-04 17:47:00,100012.0,52.1,0
N5388,2025-09-04 17:48:00,55861.0,36.03,0
N5389,2025-09-04 17:49:00,530126.0,31.47,0
N5390,2025-09-04 17:50:00,75479.0,15.61,0
N5391,2025-09-04 17:51:00,49695.0,120.87,0
N5392,2025-09-04 17:52:00,453618.0,150.64,0
N5393,2025-09-04 17:53:00,603587.0,1.0,0
N5394,2025-09-04 17:54:00,61153.0,27.25,0
N5395,2025-09-04 17:55:00,231628.0,9.0,0
N5396,2025-09-04 17:56:00,423906.0,36.35,0
N5397,2025-09-04 17:57:00,104949.0,17.26,0
N5398,2025-09-04 17:58:00,174687.0,109.63,0
N5399,2025-09-04 17:59:00,58130.0,3.11,0
N5400,2025-09-04 18:00:00,82781.0,11.58,0
N5401,2025-09-04 18:01:00,458644.0,44.34,0
N5402,2025-09-04 18:02:00,448416.0,23.04,0
N5403,2025-09-04 18:03:00,58583.0,83.12,0
N5404,2025-09-04 18:04:00,49484.0,2.92,0
N5405,2025-09-04 18:05:00,264008.0,7.64,0
N5406,2025-09-04 18:06:00,53977.0,33.16,0
N5407,2025-09-04 18:07:00,182885.0,196.28,0
N5408,2025-09-04 18:08:00,128306.0,451.35,0
N5409,2025-09-04 18:09:00,445081.0,3.98,0
N5410,2025-09-04 18:10:00,350987.0,64.9,0
N5411,2025-09-04 18:11:00,2352427.0,7.36,0
N5412,2025-09-04 18:12:00,355938.0,40.66,0
N5413,2025-09-04 18:13:00,97945.0,21.05,0
N5414,2025-09-04 18:14:00,288058.0,32.3,0
N5415,2025-09-04 18:15:00,53167.0,6.68,0
N5416,2025-09-04 18:16:00,197589.0,21.5,0
N5417,2025-09-04 18:17:00,276138.0,18.77,0
N5418,2025-09-04 18:18:00,988341.0,36.01,0
N5419,2025-09-04 18:19:00,157314.0,63.84,0
N5420,2025-09-04 18:20:00,688439.0,13.82,0
N5421,2025-09-04 18:21:00,190784.0,47.51,0
N5422,2025-09-04 18:22:00,188703.0,48.16,0
N5423,2025-09-04 18:23:00,183919.0,73.84,0
N5424,2025-09-04 18:24:00,100399.0,7.79,0
N5425,2025-09-04 18:25:00,121899.0,63.77,0
N5426,2025-09-04 18:26:00,319071.0,8.19,0
N5427,2025-09-04 18:27:00,128319.0,16.31,0
N5428,2025-09-04 18:28:00,681765.0,14.63,0
N5429,2025-09-04 18:29:00,162955.0,57.86,0
N5430,2025-09-04 18:30:00,38420.0,11.86,0
N5431,2025-09-04 18:31:00,74890.0,5.83,0
N5432,2025-09-04 18:32:00,28400.0,10.07,0
N5433,2025-09-04 18:33:00,336373.0,9.67,0
N5434,2025-09-04 18:34:00,716775.0,23.39,0
N5435,2025-09-04 18:35:00,788509.0,18.27,0
N5436,2025-09-04 18:36:00,49713.0,133.68,0
N5437,2025-09-04 18:37:00,134968.0,9.59,0
N5438,2025-09-04 18:38:00,357922.0,21.57,0
N5439,2025-09-04 18:39:00,324952.0,479.86,0
N5440,2025-09-04 18:40:00,384059.0,13.7,0
N5441,2025-09-04 18:41:00,3006015.0,10.24,0
N5442,2025-09-04 18:42:00,108986.0,208.61,0
N5443,2025-09-04 18:43:00,177847.0,7.72,0
N5444,2025-09-04 18:44:00,143398.0,57.07,0
N5445,2025-09-04 18:45:00,91306.0,9.45,0
N5446,2025-09-04 18:46:00,100292.0,2.15,0
N5447,2025-09-04 18:47:00,220677.0,5.47,0
N5448,2025-09-04 18:48:00,91246.0,117.45,0
N5449,2025-09-04 18:49:00,554438.0,11.22,0
N5450,2025-09-04 18:50:00,418786.0,14.33,0
N5451,2025-09-04 18:51:00,172575.0,29.84,0
N5452,2025-09-04 18:52:00,48320.0,3.27,0
N5453,2025-09-04 18:53:00,262146.0,106.29,0
N5454,2025-09-04 18:54:00,171273.0,24.98,0
N5455,2025-09-04 18:55:00,631914.0,21.0,0
N5456,2025-09-04 18:56:00,72563.0,11.88,0
N5457,2025-09-04 18:57:00,80276.0,44.52,0
N5458,2025-09-04 18:58:00,347206.0,42.9,0
N5459,2025-09-04 18:59:00,1536326.0,57.63,0
N5460,2025-09-04 19:00:00,350659.0,2.62,0
N5461,2025-09-04 19:01:00,219679.0,14.97,0
N5462,2025-09-04 19:02:00,250576.0,379.56,0
N5463,2025-09-04 19:03:00,77955.0,7.38,0
N5464,2025-09-04 19:04:00,961879.0,89.05,0
N5465,2025-09-04 19:05:00,39138.0,1.43,0
N5466,2025-09-04 19:06:00,64051.0,6.66,0
N5467,2025-09-04 19:07:00,168027.0,17.31,0
N5468,2025-09-04 19:08:00,173192.0,27.91,0
N5469,2025-09-04 19:09:00,127565.0,14.41,0
N5470,2025-09-04 19:10:00,142467.0,110.92,0
N5471,2025-09-04 19:11:00,74299.0,30.58,0
N5472,2025-09-04 19:12:00,282391.0,2.33,0
N5473,2025-09-04 19:13:00,267990.0,7.62,0
N5474,2025-09-04 19:14:00,343893.0,24.07,0
N5475,2025-09-04 19:15:00,135180.0,6.73,0
N5476,2025-09-04 19:16:00,16729.0,1.54,0
N5477,2025-09-04 19:17:00,116156.0,15.04,0
N5478,2025-09-04 19:18:00,94873.0,52.5,0
N5479,2025-09-04 19:19:00,90785.0,184.55,0
N5480,2025-09-04 19:20:00,110305.0,8.78,0
N5481,2025-09-04 19:21:00,578249.0,5.17,0
N5482,2025-09-04 19:22:00,108557.0,29.27,0
N5483,2025-09-04 19:23:00,120683.0,20.47,0
N5484,2025-09-04 19:24:00,1181193.0,12.61,0
N5485,2025-09-04 19:25:00,39200.0,22.76,0
N5486,2025-09-04 19:26:00,158243.0,13.14,0
N5487,2025-09-04 19:27:00,132673.0,62.48,0
N5488,2025-09-04 19:28:00,46077.0,3.58,0
N5489,2025-09-04 19:29:00,55167.0,146.02,0
N5490,2025-09-04 19:30:00,220091.0,50.18,0
N5491,2025-09-04 19:31:00,416711.0,0.85,0
N5492,2025-09-04 19:32:00,259723.0,86.34,0
N5493,2025-09-04 19:33:00,460536.0,56.28,0
N5494,2025-09-04 19:34:00,237566.0,27.14,0
N5495,2025-09-04 19:35:00,216519.0,0.69,0
N5496,2025-09-04 19:36:00,76732.0,4.53,0
N5497,2025-09-04 19:37:00,94274.0,48.32,0
N5498,2025-09-04 19:38:00,217301.0,7.47,0
N5499,2025-09-04 19:39:00,170681.0,56.76,0
N5500,2025-09-04 19:40:00,474387.0,40.87,0
N5501,2025-09-04 19:41:00,404745.0,35.8,0
N5502,2025-09-04 19:42:00,248612.0,4.47,0
N5503,2025-09-04 19:43:00,178763.0,29.32,0
N5504,2025-09-04 19:44:00,144407.0,58.35,0
N5505,2025-09-04 19:45:00,229049.0,11.08,0
N5506,2025-09-04 19:46:00,64899.0,30.38,0
N5507,2025-09-04 19:47:00,116821.0,4.88,0
N5508,2025-09-04 19:48:00,390268.0,19.89,0
N5509,2025-09-04 19:49:00,456605.0,18.37,0
N5510,2025-09-04 19:50:00,85222.0,47.53,0
N5511,2025-09-04 19:51:00,67499.0,22.05,0
N5512,2025-09-04 19:52:00,963402.0,57.18,0
N5513,2025-09-04 19:53:00,122503.0,2.29,0
N5514,2025-09-04 19:54:00,759046.0,2.43,0
N5515,2025-09-04 19:55:00,685648.0,3.4,0
N5516,2025-09-04 19:56:00,108476.0,21.06,0
N5517,2025-09-04 19:57:00,53044.0,7.04,0
N5518,2025-09-04 19:58:00,49836.0,33.25,0
N5519,2025-09-04 19:59:00,547781.0,42.55,0
N5520,2025-09-04 20:00:00,93243.0,0.92,0
N5521,2025-09-04 20:01:00,52408.0,3.52,0
N5522,2025-09-04 20:02:00,34123.0,7.53,0
N5523,2025-09-04 20:03:00,149949.0,99.82,0
N5524,2025-09-04 20:04:00,135015.0,1.91,0
N5525,2025-09-04 20:05:00,735809.0,53.29,0
N5526,2025-09-04 20:06:00,201599.0,2.1,0
N5527,2025-09-04 20:07:00,97193.0,59.71,0
N5528,2025-09-04 20:08:00,74385.0,54.46,0
N5529,2025-09-04 20:09:00,145800.0,5.16,0
N5530,2025-09-04 20:10:00,1003607.0,18.76,0
N5531,2025-09-04 20:11:00,174117.0,12.67,0
N5532,2025-09-04 20:12:00,108807.0,4.88,0
N5533,2025-09-04 20:13:00,91744.0,5.91,0
N5534,2025-09-04 20:14:00,145645.0,33.94,0
N5535,2025-09-04 20:15:00,570554.0,6.23,0
N5536,2025-09-04 20:16:00,291245.0,2.62,0
N5537,2025-09-04 20:17:00,38247.0,64.87,0
N5538,2025-09-04 20:18:00,42491.0,72.02,0
N5539,2025-09-04 20:19:00,36125.0,32.38,0
N5540,2025-09-04 20:20:00,97110.0,43.09,0
N5541,2025-09-04 20:21:00,152046.0,26.81,0
N5542,2025-09-04 20:22:00,86499.0,6.02,0
N5543,2025-09-04 20:23:00,371152.0,35.41,0
N5544,2025-09-04 20:24:00,342045.0,15.95,0
N5545,2025-09-04 20:25:00,82637.0,17.58,0
N5546,2025-09-04 20:26:00,224746.0,2.52,0
N5547,2025-09-04 20:27:00,33171.0,25.15,0
N5548,2025-09-04 20:28:00,119531.0,25.79,0
N5549,2025-09-04 20:29:00,118889.0,9.26,0
N5550,2025-09-04 20:30:00,429330.0,94.18,0
N5551,2025-09-04 20:31:00,460238.0,95.46,0
N5552,2025-09-04 20:32:00,88669.0,45.5,0
N5553,2025-09-04 20:33:00,79309.0,17.15,0
N5554,2025-09-04 20:34:00,154080.0,55.68,0
N5555,2025-09-04 20:35:00,251357.0,318.43,0
N5556,2025-09-04 20:36:00,114966.0,19.03,0
N5557,2025-09-04 20:37:00,5165833.0,1.3,0
N5558,2025-09-04 20:38:00,568933.0,44.7,0
N5559,2025-09-04 20:39:00,196595.0,1.33,0
N5560,2025-09-04 20:40:00,1349613.0,4.39,0
N5561,2025-09-04 20:41:00,352015.0,21.79,0
N5562,2025-09-04 20:42:00,208957.0,20.78,0
N5563,2025-09-04 20:43:00,93247.0,60.19,0
N5564,2025-09-04 20:44:00,252318.0,12.88,0
N5565,2025-09-04 20:45:00,131712.0,1.01,0
N5566,2025-09-04 20:46:00,449668.0,4.9,0
N5567,2025-09-04 20:47:00,98266.0,8.95,0
N5568,2025-09-04 20:48:00,186762.0,31.87,0
N5569,2025-09-04 20:49:00,291230.0,3.53,0
N5570,2025-09-04 20:50:00,587587.0,75.57,0
N5571,2025-09-04 20:51:00,92905.0,49.6,0
N5572,2025-09-04 20:52:00,136457.0,58.68,0
N5573,2025-09-04 20:53:00,302794.0,4.66,0
N5574,2025-09-04 20:54:00,14052.0,29.56,0
N5575,2025-09-04 20:55:00,78291.0,20.32,0
N5576,2025-09-04 20:56:00,2284352.0,21.01,0
N5577,2025-09-04 20:57:00,459284.0,4.67,0
N5578,2025-09-04 20:58:00,1924944.0,4.36,0
N5579,2025-09-04 20:59:00,123564.0,0.59,0
N5580,2025-09-04 21:00:00,73874.0,51.58,0
N5581,2025-09-04 21:01:00,321381.0,66.11,0
N5582,2025-09-04 21:02:00,29849.0,115.37,0
N5583,2025-09-04 21:03:00,166946.0,84.06,0
N5584,2025-09-04 21:04:00,66834.0,28.02,0
N5585,2025-09-04 21:05:00,57571.0,140.59,0
N5586,2025-09-04 21:06:00,110397.0,61.51,0
N5587,2025-09-04 21:07:00,14874.0,41.66,0
N5588,2025-09-04 21:08:00,117676.0,19.08,0
N5589,2025-09-04 21:09:00,322700.0,10.39,0
N5590,2025-09-04 21:10:00,1075723.0,12.88,0
N5591,2025-09-04 21:11:00,73954.0,26.34,0
N5592,2025-09-04 21:12:00,629254.0,14.93,0
N5593,2025-09-04 21:13:00,38247.0,79.17,0
N5594,2025-09-04 21:14:00,596629.0,8.49,0
N5595,2025-09-04 21:15:00,115443.0,3.26,0
N5596,2025-09-04 21:16:00,52774.0,2.97,0
N5597,2025-09-04 21:17:00,48381.0,24.74,0
N5598,2025-09-04 21:18:00,288568.0,99.1,0
N5599,2025-09-04 21:19:00,70843.0,8.26,0
N5600,2025-09-04 21:20:00,89949.0,136.27,0
N5601,2025-09-04 21:21:00,520121.0,142.35,0
N5602,2025-09-04 21:22:00,151361.0,124.41,0
N5603,2025-09-04 21:23:00,76814.0,94.33,0
N5604,2025-09-04 21:24:00,55059.0,90.27,0
N5605,2025-09-04 21:25:00,51605.0,137.87,0
N5606,2025-09-04 21:26:00,826194.0,96.96,0
N5607,2025-09-04 21:27:00,74688.0,87.37,0
N5608,2025-09-04 21:28:00,59753.0,65.28,0
N5609,2025-09-04 21:29:00,94077.0,143.2,0
N5610,2025-09-04 21:30:00,298599.0,134.8,0
N5611,2025-09-04 21:31:00,62237.0,148.74,0
N5612,2025-09-04 21:32:00,66959.0,110.92,0
N5613,2025-09-04 21:33:00,274452.0,124.23,0
N5614,2025-09-04 21:34:00,415553.0,131.13,0
N5615,2025-09-04 21:35:00,56371.0,92.99,0
N5616,2025-09-04 21:36:00,332934.0,101.88,0
N5617,2025-09-04 21:37:00,26034.0,116.79,0
N5618,2025-09-04 21:38:00,326712.0,144.59,0
N5619,2025-09-04 21:39:00,419677.0,162.45,0
N5620,2025-09-04 21:40:00,139926.0,135.49,0
N5621,2025-09-04 21:41:00,154462.0,146.27,0
N5622,2025-09-04 21:42:00,259028.0,134.92,0
N5623,2025-09-04 21:43:00,191482.0,131.19,0
N5624,2025-09-04 21:44:00,76270.0,113.88,0
N5625,2025-09-04 21:45:00,578344.0,113.91,0
N5626,2025-09-04 21:46:00,154386.0,120.53,0
N5627,2025-09-04 21:47:00,75925.0,79.66,0
N5628,2025-09-04 21:48:00,1140783.0,122.7,0
N5629,2025-09-04 21:49:00,270986.0,92.77,0
N5630,2025-09-04 21:50:00,229295.0,171.11,0
N5631,2025-09-04 21:51:00,56410.0,181.04,0
N5632,2025-09-04 21:52:00,110039.0,181.45,0
N5633,2025-09-04 21:53:00,27788.0,113.98,0
N5634,2025-09-04 21:54:00,156144.0,121.41,0
N5635,2025-09-04 21:55:00,25424.0,128.01,0
N5636,2025-09-04 21:56:00,14637.0,108.5,0
N5637,2025-09-04 21:57:00,124853.0,122.86,0
N5638,2025-09-04 21:58:00,503345.0,75.96,0
N5639,2025-09-04 21:59:00,261265.0,137.69,0
N5640,2025-09-04 22:00:00,57220.0,80.91,0
N5641,2025-09-04 22:01:00,285955.0,126.5,0
N5642,2025-09-04 22:02:00,49774.0,99.76,0
N5643,2025-09-04 22:03:00,405917.0,91.64,0
N5644,2025-09-04 22:04:00,378765.0,115.03,0
N5645,2025-09-04 22:05:00,107831.0,104.22,0
N5646,2025-09-04 22:06:00,317686.0,185.6,0
N5647,2025-09-04 22:07:00,39475.0,106.78,0
N5648,2025-09-04 22:08:00,866334.0,80.82,0
N5649,2025-09-04 22:09:00,60729.0,150.74,0
N5650,2025-09-04 22:10:00,1369610.0,86.07,0
N5651,2025-09-04 22:11:00,172747.0,129.71,0
N5652,2025-09-04 22:12:00,229970.0,129.42,0
N5653,2025-09-04 22:13:00,49250.0,167.8,0
N5654,2025-09-04 22:14:00,38043.0,106.55,0
N5655,2025-09-04 22:15:00,351080.0,168.75,0
N5656,2025-09-04 22:16:00,25265.0,120.77,0
N5657,2025-09-04 22:17:00,17568.0,122.5,0
N5658,2025-09-04 22:18:00,156870.0,60.0,0
N5659,2025-09-04 22:19:00,68309.0,122.05,0
N5660,2025-09-04 22:20:00,80839.0,86.2,0
N5661,2025-09-04 22:21:00,79098.0,102.4,0
N5662,2025-09-04 22:22:00,447883.0,171.12,0
N5663,2025-09-04 22:23:00,100910.0,100.31,0
N5664,2025-09-04 22:24:00,347093.0,110.14,0
N5665,2025-09-04 22:25:00,207156.0,124.33,0
N5666,2025-09-04 22:26:00,45914.0,108.09,0
N5667,2025-09-04 22:27:00,59636.0,137.29,0
N5668,2025-09-04 22:28:00,381313.0,151.54,0
N5669,2025-09-04 22:29:00,1019139.0,132.76,0
N5670,2025-09-04 22:30:00,277382.0,113.65,0
N5671,2025-09-04 22:31:00,579365.0,151.61,0
N5672,2025-09-04 22:32:00,86936.0,120.51,0
N5673,2025-09-04 22:33:00,164906.0,94.1,0
N5674,2025-09-04 22:34:00,252154.0,124.63,0
N5675,2025-09-04 22:35:00,225080.0,115.87,0
N5676,2025-09-04 22:36:00,109491.0,102.24,0
N5677,2025-09-04 22:37:00,198364.0,130.15,0
N5678,2025-09-04 22:38:00,493665.0,73.69,0
N5679,2025-09-04 22:39:00,406048.0,94.15,0
N5680,2025-09-04 22:40:00,159692.0,172.58,0
N5681,2025-09-04 22:41:00,81439.0,95.8,0
N5682,2025-09-04 22:42:00,239247.0,130.65,0
N5683,2025-09-04 22:43:00,242839.0,116.58,0
N5684,2025-09-04 22:44:00,55310.0,126.7,0
N5685,2025-09-04 22:45:00,257642.0,109.88,0
N5686,2025-09-04 22:46:00,534440.0,127.52,0
N5687,2025-09-04 22:47:00,1449828.0,140.3,0
N5688,2025-09-04 22:48:00,382778.0,142.5,0
N5689,2025-09-04 22:49:00,866034.0,76.34,0
N5690,2025-09-04 22:50:00,82023.0,151.73,0
N5691,2025-09-04 22:51:00,218010.0,80.42,0
N5692,2025-09-04 22:52:00,54151.0,90.16,0
N5693,2025-09-04 22:53:00,211347.0,60.0,0
N5694,2025-09-04 22:54:00,36251.0,153.78,0
N5695,2025-09-04 22:55:00,116109.0,166.87,0
N5696,2025-09-04 22:56:00,188960.0,78.76,0
N5697,2025-09-04 22:57:00,990330.0,77.52,0
N5698,2025-09-04 22:58:00,28772.0,109.18,0
N5699,2025-09-04 22:59:00,67542.0,87.82,0
N5700,2025-09-04 23:00:00,302090.0,110.79,0
N5701,2025-09-04 23:01:00,1832046.0,100.33,0
N5702,2025-09-04 23:02:00,272302.0,99.29,0
N5703,2025-09-04 23:03:00,12604.0,103.71,0
N5704,2025-09-04 23:04:00,227031.0,94.01,0
N5705,2025-09-04 23:05:00,40894.0,134.57,0
N5706,2025-09-04 23:06:00,185328.0,150.98,0
N5707,2025-09-04 23:07:00,64971.0,159.38,0
N5708,2025-09-04 23:08:00,263001.0,130.73,0
N5709,2025-09-04 23:09:00,394110.0,112.11,0
N5710,2025-09-04 23:10:00,105344.0,118.35,0
N5711,2025-09-04 23:11:00,242684.0,113.81,0
N5712,2025-09-04 23:12:00,51366.0,91.37,0
N5713,2025-09-04 23:13:00,221546.0,90.95,0
N5714,2025-09-04 23:14:00,81374.0,100.69,0
N5715,2025-09-04 23:15:00,171321.0,129.8,0
N5716,2025-09-04 23:16:00,84709.0,81.86,0
N5717,2025-09-04 23:17:00,288564.0,116.15,0
N5718,2025-09-04 23:18:00,816907.0,116.76,0
N5719,2025-09-04 23:19:00,324064.0,68.51,0
N5720,2025-09-04 23:20:00,820163.0,121.98,0
N5721,2025-09-04 23:21:00,132432.0,94.39,0
N5722,2025-09-04 23:22:00,69251.0,106.94,0
N5723,2025-09-04 23:23:00,50695.0,122.47,0
N5724,2025-09-04 23:24:00,345983.0,104.05,0
N5725,2025-09-04 23:25:00,197595.0,105.59,0
